customerID,BeginDate,EndDate,Type,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
2080-GKCWQ,2019-12-01,No,Month-to-month,No,Electronic check,74.95,149.9
9661-ACXBS,2016-06-01,2019-03-01,Month-to-month,Yes,Electronic check,105.2,3818.76
2193-SFWQW,2014-02-01,No,Two year,No,Bank transfer (automatic),111.95,8060.4
5656-JAMLX,2014-12-01,No,Two year,No,Bank transfer (automatic),19.85,1267.62
3462-BJQQA,2019-08-01,No,Month-to-month,Yes,Electronic check,89.75,538.5
0442-TDYUO,2016-02-01,No,Two year,Yes,Mailed check,20.05,981.65
6733-LRIZX,2017-03-01,No,Two year,Yes,Electronic check,108.95,3813.25
9503-XJUME,2015-10-01,No,One year,No,Credit card (automatic),19.65,1021.8
4367-NHWMM,2020-01-01,No,Month-to-month,Yes,Mailed check,24.9,27.14
3727-RJMEO,2019-05-01,No,Month-to-month,Yes,Electronic check,82.85,745.65
3779-OSWCF,2014-03-01,2017-08-01,Two year,No,Credit card (automatic),93.2,4126.9
6736-DHUQI,2014-07-01,No,One year,No,Bank transfer (automatic),84.8,6249.76
3915-ODIYG,2015-02-01,No,One year,Yes,Electronic check,71.75,4305.0
1360-RCYRT,2018-03-01,No,Month-to-month,Yes,Bank transfer (automatic),30.35,698.05
2724-FJDYW,2016-11-01,No,One year,No,Bank transfer (automatic),54.85,2139.15
4451-RWASJ,2018-11-01,No,One year,Yes,Mailed check,19.5,292.5
6646-VRFOL,2015-05-01,2017-04-01,Month-to-month,Yes,Electronic check,103.85,2388.55
3460-TJBWI,2018-02-01,No,Two year,No,Mailed check,24.2,615.65
5917-HBSDW,2017-01-01,No,Month-to-month,No,Electronic check,19.35,715.95
5685-IIXLY,2019-08-01,No,Month-to-month,Yes,Electronic check,83.6,501.6
5671-UUNXD,2015-12-01,No,One year,Yes,Electronic check,100.65,5032.5
0956-ACVZC,2015-08-01,No,One year,Yes,Credit card (automatic),94.1,5437.1
2325-NBPZG,2019-11-01,No,Month-to-month,Yes,Electronic check,74.55,228.12
4250-ZBWLV,2014-02-01,2017-07-01,One year,No,Electronic check,108.45,4802.17
4482-FTFFX,2019-09-01,No,Month-to-month,No,Electronic check,56.15,291.98
8859-DZTGQ,2017-05-01,No,Two year,No,Mailed check,20.35,718.56
0440-MOGPM,2016-09-01,No,One year,Yes,Electronic check,80.55,3302.55
0020-JDNXP,2017-04-01,No,One year,No,Mailed check,61.25,2082.5
3752-CQSJI,2019-01-01,No,Month-to-month,Yes,Mailed check,20.45,265.85
5025-GOOKI,2018-06-01,No,Month-to-month,Yes,Credit card (automatic),18.9,378.0
4698-KVLLG,2015-11-01,No,Two year,No,Credit card (automatic),19.6,999.6
5095-AESKG,2019-09-01,No,Month-to-month,Yes,Credit card (automatic),91.5,457.5
2887-JPYLU,2016-09-01,No,Month-to-month,No,Bank transfer (automatic),45.2,1853.2
4770-QAZXN,2019-01-01,No,Month-to-month,No,Credit card (automatic),19.45,260.44
4896-CPRPF,2017-03-01,No,Two year,No,Bank transfer (automatic),25.45,953.1
1871-MOWRM,2018-12-01,No,Month-to-month,No,Bank transfer (automatic),80.85,1131.9
9714-EDSUC,2019-10-01,No,Month-to-month,Yes,Mailed check,94.9,406.17
2027-OAQQC,2016-04-01,2017-07-01,Month-to-month,Yes,Bank transfer (automatic),49.05,735.75
0282-NVSJS,2019-02-01,No,Month-to-month,Yes,Mailed check,29.3,383.24
9090-SGQXL,2014-04-01,2017-02-01,Month-to-month,Yes,Electronic check,105.3,3580.2
6595-YGXIT,2017-10-01,No,Month-to-month,Yes,Electronic check,88.95,2640.04
7353-YOWFP,2019-07-01,No,One year,No,Mailed check,20.25,151.67
9835-ZIITK,2014-06-01,2020-01-01,One year,Yes,Electronic check,110.85,7649.76
8008-ESFLK,2015-09-01,No,One year,No,Electronic check,110.5,5856.5
7537-CBQUZ,2014-11-01,No,Month-to-month,Yes,Bank transfer (automatic),109.4,6961.12
1555-DJEQW,2013-12-01,2014-11-01,Two year,Yes,Bank transfer (automatic),114.2,1281.32
5649-TJHOV,2017-08-01,No,Month-to-month,No,Bank transfer (automatic),36.5,1193.55
0519-XUZJU,2019-10-01,No,Month-to-month,No,Mailed check,70.75,283.0
3363-EWLGO,2019-09-01,No,Month-to-month,No,Mailed check,19.95,104.74
4750-UKWJK,2017-01-01,No,One year,No,Mailed check,19.6,797.72
6338-AVWCY,2019-09-01,No,Month-to-month,Yes,Mailed check,40.15,202.76
1689-YQBYY,2019-02-01,No,Month-to-month,Yes,Electronic check,76.6,919.2
4487-ZYJZK,2016-12-01,No,One year,No,Credit card (automatic),19.6,774.59
2959-FENLU,2019-05-01,No,Month-to-month,Yes,Credit card (automatic),85.3,767.7
0708-LGSMF,2019-01-01,No,Month-to-month,Yes,Electronic check,65.85,856.05
9253-QXKBE,2017-08-01,2019-08-01,Month-to-month,Yes,Electronic check,94.45,2266.8
7634-HLQJR,2016-03-01,No,Two year,No,Credit card (automatic),20.05,942.35
0487-RPVUM,2015-01-01,No,Month-to-month,No,Bank transfer (automatic),99.4,6487.84
4079-ULGFR,2018-10-01,No,Month-to-month,No,Mailed check,20.0,320.0
2516-XSJKX,2016-09-01,No,Two year,No,Electronic check,78.45,3409.44
0057-QBUQH,2016-07-01,No,Two year,Yes,Electronic check,25.1,1079.3
9445-SZLCH,2016-12-01,2017-08-01,Month-to-month,Yes,Bank transfer (automatic),97.35,778.8
6599-SFQVE,2019-08-01,No,Month-to-month,Yes,Electronic check,55.0,346.5
8331-ZXFOE,2015-04-01,No,One year,Yes,Credit card (automatic),71.1,4165.04
4003-FUSHP,2018-07-01,No,Month-to-month,Yes,Credit card (automatic),61.55,1181.14
0356-ERHVT,2019-03-01,No,Month-to-month,Yes,Bank transfer (automatic),45.9,504.9
7325-ENZFI,2016-11-01,2018-11-01,One year,Yes,Bank transfer (automatic),40.3,967.2
4884-ZTHVF,2019-06-01,No,Month-to-month,Yes,Electronic check,87.1,766.48
3920-HIHMQ,2017-12-01,No,Month-to-month,Yes,Mailed check,49.5,1287.0
3055-OYMSE,2015-09-01,No,Month-to-month,Yes,Credit card (automatic),73.8,3911.4
0613-WUXUM,2014-04-01,No,Two year,Yes,Mailed check,19.2,1344.0
7568-PODML,2019-12-01,No,Month-to-month,Yes,Mailed check,45.3,90.6
4458-KVRBJ,2015-03-01,No,Two year,No,Mailed check,25.0,1489.75
5349-IECLD,2019-11-01,No,Month-to-month,No,Electronic check,94.95,284.85
1397-XKKWR,2019-07-01,No,One year,No,Mailed check,35.3,261.93
3945-GFWQL,2018-11-01,No,Month-to-month,Yes,Electronic check,44.55,708.35
8097-OMULG,2015-03-01,2019-11-01,One year,No,Credit card (automatic),76.75,4469.92
6013-BHCAW,2015-01-01,No,Two year,Yes,Bank transfer (automatic),81.0,4941.0
0401-WDBXM,2014-02-01,No,Two year,Yes,Bank transfer (automatic),105.55,7599.6
3387-PLKUI,2019-01-01,No,Month-to-month,No,Mailed check,18.8,249.29
6096-EGVTU,2014-10-01,2019-10-01,One year,No,Mailed check,24.9,1494.0
3797-VTIDR,2019-11-01,No,Month-to-month,Yes,Electronic check,23.45,70.35
5081-NWSUP,2019-04-01,No,One year,No,Mailed check,64.9,649.0
2580-ATZSQ,2014-09-01,No,One year,No,Bank transfer (automatic),61.35,3987.75
8085-MSNLK,2014-12-01,No,Two year,No,Mailed check,113.95,7488.79
9691-HKOVS,2015-07-01,2017-08-01,One year,Yes,Electronic check,90.15,2456.59
9881-VCZEP,2018-01-01,No,Month-to-month,No,Electronic check,54.1,1352.5
9526-BIHHD,2019-10-01,No,Month-to-month,No,Mailed check,29.7,118.8
8757-TFHHJ,2020-01-01,No,Month-to-month,Yes,Credit card (automatic),49.8,51.29
4523-WXCEF,2014-12-01,2018-01-01,Month-to-month,No,Electronic check,101.1,3740.7
1468-DEFNC,2014-10-01,2019-05-01,Two year,Yes,Bank transfer (automatic),24.4,1342.0
5119-KEPFY,2017-02-01,No,Month-to-month,Yes,Bank transfer (automatic),95.0,3522.6
8364-TRMMK,2019-08-01,No,Month-to-month,Yes,Mailed check,50.65,334.29
0916-KNFAJ,2015-01-01,No,Two year,Yes,Mailed check,69.9,4690.29
8319-QBEHW,2017-12-01,No,One year,Yes,Bank transfer (automatic),39.95,1049.09
3063-QFSZL,2019-10-01,No,Month-to-month,Yes,Electronic check,55.4,221.6
8775-LHDJH,2019-12-01,No,Month-to-month,Yes,Electronic check,90.6,195.7
9625-QNLUX,2014-06-01,2016-05-01,Two year,Yes,Credit card (automatic),103.25,2612.23
3097-NQYSN,2019-09-01,No,Month-to-month,Yes,Mailed check,86.85,434.25
4024-CSNBY,2014-02-01,No,Two year,Yes,Bank transfer (automatic),94.25,7464.6
7110-BDTWG,2014-03-01,No,Two year,Yes,Electronic check,47.05,3340.55
7493-GVFIO,2015-05-01,2016-06-01,Two year,No,Credit card (automatic),20.55,267.15
0690-SRQID,2019-10-01,No,Month-to-month,Yes,Mailed check,19.65,78.6
9605-WGJVW,2020-01-01,No,Month-to-month,Yes,Electronic check,70.2,70.2
9114-DPSIA,2014-02-01,No,Two year,No,Credit card (automatic),81.0,5832.0
4700-UBQMV,2018-05-01,No,One year,Yes,Bank transfer (automatic),75.9,1593.9
7711-GQBZC,2014-03-01,No,Two year,No,Bank transfer (automatic),24.7,1753.7
3565-UNOCC,2017-07-01,No,Month-to-month,Yes,Bank transfer (automatic),99.05,3070.55
4627-MIHJH,2014-05-01,2019-08-01,Two year,No,Credit card (automatic),110.25,7362.5
9795-NREXC,2014-10-01,No,Two year,Yes,Credit card (automatic),85.0,5929.6
8573-CGOCC,2018-10-01,No,Month-to-month,No,Credit card (automatic),19.75,344.44
7356-AYNJP,2019-10-01,No,One year,No,Electronic check,23.9,97.51
9249-FXSCK,2015-07-01,No,One year,Yes,Credit card (automatic),111.25,6485.88
5493-SDRDQ,2019-10-01,No,Month-to-month,Yes,Mailed check,55.1,220.4
6286-SUUWT,2020-01-01,No,Month-to-month,No,Mailed check,19.95,21.35
4819-HJPIW,2018-08-01,No,Month-to-month,No,Mailed check,25.15,452.7
8654-DHAOW,2019-12-01,No,Month-to-month,No,Mailed check,54.15,108.3
5438-QMDDL,2018-07-01,No,Month-to-month,Yes,Mailed check,59.8,1181.65
9812-GHVRI,2016-10-01,No,Month-to-month,No,Bank transfer (automatic),83.85,3354.0
5553-AOINX,2014-08-01,No,One year,Yes,Electronic check,104.9,6923.4
1228-ZLNBX,2018-05-01,No,Month-to-month,No,Mailed check,75.3,1739.43
4226-KKDON,2019-06-01,No,Month-to-month,Yes,Electronic check,66.65,559.86
3831-YCPUO,2014-02-01,No,Two year,Yes,Credit card (automatic),109.5,8120.52
7445-WMRBW,2016-02-01,No,One year,Yes,Bank transfer (automatic),73.85,3686.59
3308-DGHKL,2014-05-01,No,Two year,Yes,Bank transfer (automatic),19.3,1438.24
9924-JPRMC,2014-02-01,2018-09-01,Two year,Yes,Electronic check,118.2,6501.0
0080-EMYVY,2018-12-01,No,One year,No,Credit card (automatic),51.45,720.3
6218-KNUBD,2019-08-01,No,Month-to-month,No,Electronic check,59.45,381.67
7337-CINUD,2019-06-01,No,Two year,No,Bank transfer (automatic),19.5,171.6
7609-NRNCA,2018-09-01,No,One year,No,Mailed check,19.55,355.61
0623-EJQEG,2014-09-01,2018-02-01,One year,No,Electronic check,93.55,4104.04
7153-CHRBV,2015-05-01,No,One year,Yes,Mailed check,59.3,3582.91
0871-URUWO,2018-09-01,No,Month-to-month,Yes,Credit card (automatic),102.25,1738.25
9190-MFJLN,2018-05-01,No,Month-to-month,Yes,Credit card (automatic),95.9,2013.9
6198-PNNSZ,2015-06-01,No,One year,No,Bank transfer (automatic),109.8,6210.29
3317-VLGQT,2018-12-01,No,Month-to-month,Yes,Electronic check,78.1,1148.07
4132-POCZS,2015-10-01,No,Month-to-month,Yes,Electronic check,39.9,2074.8
5614-DNZCE,2015-04-01,No,Two year,Yes,Credit card (automatic),64.9,3764.2
1095-JUDTC,2015-12-01,No,Month-to-month,Yes,Electronic check,95.05,4752.5
3896-RCYYE,2014-07-01,No,Month-to-month,Yes,Credit card (automatic),53.4,3577.8
9638-JIQYA,2019-12-01,No,Month-to-month,Yes,Credit card (automatic),24.9,49.8
3258-SANFR,2019-08-01,No,Month-to-month,No,Credit card (automatic),44.7,268.2
3726-TBHQT,2014-03-01,No,Two year,Yes,Bank transfer (automatic),114.0,8094.0
3190-ITQXP,2016-04-01,No,Two year,No,Bank transfer (automatic),20.25,931.5
0870-VEMYL,2019-06-01,No,Month-to-month,No,Credit card (automatic),53.85,430.8
4833-QTJNO,2014-07-01,No,Month-to-month,No,Bank transfer (automatic),83.85,5617.95
3039-MJSLN,2019-11-01,No,Month-to-month,No,Bank transfer (automatic),20.2,66.05
0178-CIIKR,2019-11-01,No,Month-to-month,No,Mailed check,19.95,60.45
5385-SUIRI,2015-09-01,2017-11-01,Month-to-month,Yes,Electronic check,104.2,2817.57
3982-XWFZQ,2016-06-01,2019-01-01,Month-to-month,Yes,Electronic check,50.25,1557.75
5774-QPLTF,2015-12-01,No,One year,Yes,Mailed check,20.35,1109.08
2322-VCZHZ,2018-03-01,No,Month-to-month,Yes,Electronic check,90.0,2070.0
5010-IPEAQ,2014-07-01,No,Two year,No,Credit card (automatic),54.2,3885.6
4009-ALQFH,2017-10-01,No,Month-to-month,Yes,Electronic check,99.5,2841.72
6383-ZTSIW,2016-11-01,No,One year,No,Mailed check,99.1,3980.85
8990-YOZLV,2014-05-01,2016-07-01,Two year,Yes,Mailed check,66.9,1843.76
3069-SSVSN,2020-01-01,No,One year,No,Mailed check,25.85,26.37
5222-IMUKT,2017-06-01,No,Month-to-month,No,Electronic check,91.05,3146.69
3627-FCRDW,2019-01-01,No,Month-to-month,No,Electronic check,71.0,923.0
7562-GSUHK,2018-07-01,No,Month-to-month,Yes,Credit card (automatic),93.2,1806.22
6685-XSHHU,2015-02-01,No,Two year,Yes,Bank transfer (automatic),20.95,1382.7
8901-UPRHR,2014-02-01,No,Two year,Yes,Bank transfer (automatic),109.2,8019.65
4903-UYAVB,2019-05-01,No,Month-to-month,No,Mailed check,19.35,174.15
0118-JPNOY,2017-12-01,No,Month-to-month,Yes,Credit card (automatic),85.8,2297.72
6776-TLWOI,2019-07-01,2019-12-01,Month-to-month,No,Mailed check,19.85,99.25
3845-FXCYS,2019-12-01,No,Month-to-month,Yes,Electronic check,19.65,39.69
5857-XRECV,2019-12-01,No,One year,No,Bank transfer (automatic),20.5,41.0
0725-CXOTM,2017-02-01,No,One year,Yes,Credit card (automatic),89.65,3324.22
4343-EJVQB,2019-07-01,No,Month-to-month,No,Mailed check,74.35,520.45
9000-PLFUZ,2015-02-01,2016-10-01,Two year,Yes,Credit card (automatic),49.45,1048.34
3427-GGZZI,2018-07-01,No,Month-to-month,Yes,Electronic check,89.1,1709.83
7779-ORAEL,2016-05-01,No,Two year,No,Credit card (automatic),75.15,3381.75
0644-OQMDK,2019-10-01,No,Month-to-month,Yes,Electronic check,70.65,282.6
4077-CROMM,2017-03-01,No,Month-to-month,Yes,Electronic check,104.2,3792.88
3154-CFSZG,2016-03-01,No,Month-to-month,No,Electronic check,90.05,4232.35
2868-MZAGQ,2019-10-01,No,Month-to-month,Yes,Electronic check,79.25,317.0
4847-QNOKA,2019-12-01,No,Month-to-month,Yes,Bank transfer (automatic),44.9,92.49
2220-IAHLS,2020-01-01,No,Month-to-month,No,Credit card (automatic),19.4,21.34
1658-XUHBX,2015-03-01,2017-02-01,Month-to-month,Yes,Credit card (automatic),88.75,2082.07
6379-RXJRQ,2019-01-01,No,Month-to-month,Yes,Electronic check,70.1,911.3
2378-HTWFW,2017-03-01,No,Month-to-month,No,Credit card (automatic),91.0,3185.0
8650-RHRKE,2019-07-01,No,Month-to-month,Yes,Electronic check,29.65,207.55
4377-VDHYI,2017-06-01,2018-04-01,One year,Yes,Electronic check,90.8,935.24
0475-RIJEP,2016-06-01,2019-02-01,Month-to-month,Yes,Electronic check,77.85,2715.41
1260-TTRXI,2019-08-01,No,Month-to-month,No,Electronic check,54.3,351.86
3719-TDVQB,2015-08-01,No,Two year,Yes,Mailed check,18.95,1043.77
6328-ZPBGN,2018-11-01,No,Month-to-month,Yes,Bank transfer (automatic),95.15,1427.25
0201-MIBOL,2014-08-01,No,Two year,Yes,Bank transfer (automatic),102.4,7299.07
4937-QPZPO,2015-01-01,No,One year,Yes,Electronic check,99.9,6642.35
2925-VDZHY,2014-02-01,No,Two year,No,Credit card (automatic),88.7,6386.4
6981-TDRFT,2016-06-01,No,One year,Yes,Electronic check,54.3,2389.2
3413-CSSTH,2016-09-01,No,Month-to-month,Yes,Bank transfer (automatic),55.7,2489.23
8033-VCZGH,2015-12-01,2016-02-01,One year,Yes,Electronic check,103.95,207.9
4789-KWMXN,2015-12-01,2017-03-01,One year,Yes,Credit card (automatic),110.85,1812.4
0224-NIJLP,2019-06-01,No,Two year,No,Mailed check,20.15,177.32
7542-CYDDM,2018-08-01,No,Month-to-month,No,Mailed check,20.05,360.9
4718-WXBGI,2014-02-01,No,Two year,Yes,Credit card (automatic),91.95,6686.6
2867-UIMSS,2019-11-01,No,Month-to-month,No,Electronic check,80.5,246.33
8495-PRWFH,2016-08-01,No,Month-to-month,No,Electronic check,55.65,2337.3
0439-IFYUN,2018-08-01,No,Month-to-month,Yes,Electronic check,74.7,1344.6
5716-LIBJC,2019-01-01,No,One year,Yes,Credit card (automatic),104.15,1408.11
2868-LLSKM,2014-06-01,No,One year,Yes,Bank transfer (automatic),83.65,5688.2
8111-RKSPX,2019-08-01,No,Month-to-month,Yes,Bank transfer (automatic),72.2,433.2
2988-QRAJY,2014-05-01,No,Two year,Yes,Credit card (automatic),110.05,7593.45
1585-MQSSU,2018-08-01,No,Month-to-month,No,Mailed check,51.5,936.27
0071-NDAFP,2018-01-01,No,Two year,No,Credit card (automatic),25.5,656.62
2856-NNASM,2016-04-01,No,Month-to-month,Yes,Mailed check,89.55,4119.3
7328-ZJAJO,2015-03-01,No,Two year,No,Credit card (automatic),19.5,1150.5
6458-CYIDZ,2019-09-01,No,Month-to-month,No,Electronic check,80.7,403.5
8559-CIZFV,2018-03-01,No,One year,No,Mailed check,77.5,1782.5
1090-PYKCI,2014-05-01,No,One year,Yes,Credit card (automatic),105.1,7324.42
3058-WQDRE,2019-01-01,No,Month-to-month,Yes,Bank transfer (automatic),25.15,326.95
7547-EKNFS,2016-06-01,2016-11-01,Month-to-month,Yes,Bank transfer (automatic),95.25,476.25
2279-AXJJK,2015-10-01,No,Month-to-month,Yes,Credit card (automatic),95.65,5272.23
6769-DYBQN,2016-01-01,2016-09-01,Month-to-month,No,Electronic check,85.0,680.0
0909-SELIE,2015-01-01,No,Two year,Yes,Bank transfer (automatic),80.8,5323.1
3417-TSCIC,2017-09-01,No,One year,Yes,Mailed check,24.85,720.65
1042-HFUCW,2018-01-01,No,One year,Yes,Credit card (automatic),54.75,1423.5
4439-JMPMT,2019-07-01,No,Month-to-month,Yes,Electronic check,85.75,612.25
6537-OTKMY,2018-11-01,No,One year,No,Electronic check,50.75,776.48
8999-EXMNO,2018-07-01,No,Two year,No,Mailed check,20.15,409.65
6725-TPKJO,2016-06-01,No,Two year,No,Mailed check,20.05,882.2
2446-BEGGB,2019-06-01,No,Month-to-month,Yes,Electronic check,98.25,864.6
7162-WPHPM,2015-04-01,No,Two year,No,Credit card (automatic),71.6,4152.8
1599-MMYRQ,2014-12-01,No,One year,Yes,Credit card (automatic),81.45,5302.4
8821-KVZKQ,2014-04-01,No,One year,Yes,Bank transfer (automatic),58.4,4496.8
1496-GGSUK,2019-12-01,No,Month-to-month,Yes,Mailed check,25.7,55.0
6434-TTGJP,2019-04-01,No,Two year,No,Credit card (automatic),53.7,537.0
0042-JVWOJ,2017-12-01,No,One year,Yes,Bank transfer (automatic),19.6,509.6
0130-SXOUN,2014-08-01,2016-09-01,Month-to-month,No,Credit card (automatic),89.4,2235.0
2575-GFSOE,2019-04-01,No,Month-to-month,Yes,Electronic check,69.0,690.0
2330-PQGDQ,2015-11-01,No,One year,No,Bank transfer (automatic),84.2,4508.91
1452-UZOSF,2014-02-01,No,Two year,Yes,Credit card (automatic),106.1,7639.2
2097-YVPKN,2014-09-01,2019-01-01,Two year,No,Mailed check,25.75,1339.0
2842-JTCCU,2019-11-01,No,Month-to-month,No,Bank transfer (automatic),46.05,138.15
8597-CTXVJ,2014-04-01,No,One year,No,Bank transfer (automatic),64.95,5001.15
6631-HMANX,2014-02-01,2017-08-01,Two year,Yes,Credit card (automatic),85.45,3696.57
9962-BFPDU,2020-01-01,No,Month-to-month,No,Mailed check,20.05,20.45
3296-SILRA,2019-12-01,No,Month-to-month,Yes,Mailed check,76.4,157.38
9681-OXGVC,2019-07-01,No,Month-to-month,Yes,Electronic check,100.5,703.5
6394-HHHZM,2019-11-01,No,Month-to-month,No,Mailed check,20.7,62.1
5995-LFTLE,2015-04-01,No,Two year,Yes,Credit card (automatic),25.3,1496.75
5180-UCIIQ,2018-03-01,No,Month-to-month,No,Mailed check,40.05,1013.27
1932-UEDCX,2017-05-01,No,Month-to-month,Yes,Bank transfer (automatic),100.6,3452.59
7153-OANIO,2019-09-01,No,Month-to-month,No,Electronic check,69.95,353.25
5188-HGMLP,2015-08-01,No,Month-to-month,No,Bank transfer (automatic),74.0,4035.96
0665-XHDJU,2014-02-01,2017-09-01,Two year,Yes,Electronic check,99.4,4402.43
6521-YYTYI,2019-10-01,No,Month-to-month,Yes,Electronic check,93.3,373.2
8878-HMWBV,2019-07-01,No,Month-to-month,Yes,Electronic check,49.15,344.05
8265-HKSOW,2014-02-01,No,Two year,No,Credit card (automatic),107.45,7736.4
3544-FBCAS,2014-02-01,No,Two year,Yes,Credit card (automatic),83.6,6019.2
5331-RGMTT,2015-08-01,No,Month-to-month,Yes,Credit card (automatic),99.05,5883.57
4759-PXTAN,2015-03-01,No,One year,Yes,Electronic check,80.1,5103.97
7054-DMVAS,2015-08-01,No,Two year,Yes,Bank transfer (automatic),65.3,3843.56
3428-MMGUB,2015-02-01,2018-11-01,Two year,Yes,Electronic check,89.55,4070.05
6549-BTYPG,2015-02-01,2017-11-01,Two year,No,Credit card (automatic),60.8,2207.04
7823-JSOAG,2019-11-01,No,Month-to-month,No,Electronic check,74.5,225.74
3705-RHRFR,2014-05-01,No,Two year,No,Bank transfer (automatic),99.15,7251.83
9374-YOLBJ,2020-01-01,No,Month-to-month,No,Electronic check,19.25,20.02
9074-KGVOX,2015-12-01,2018-08-01,Month-to-month,Yes,Credit card (automatic),39.45,1363.39
6128-DAFVY,2015-06-01,No,Month-to-month,Yes,Credit card (automatic),44.85,2511.6
9933-QRGTX,2015-02-01,2019-04-01,Two year,Yes,Electronic check,97.2,4860.0
4476-OSWTN,2014-05-01,No,One year,Yes,Mailed check,110.55,7627.95
3751-KTZEL,2019-09-01,No,Month-to-month,No,Mailed check,35.05,175.25
1977-STDKI,2019-12-01,No,Month-to-month,Yes,Electronic check,73.0,160.6
5066-GFJMM,2019-11-01,No,Month-to-month,Yes,Mailed check,19.9,65.67
2661-GKBTK,2015-02-01,No,Two year,No,Bank transfer (automatic),76.95,4755.51
0458-HEUZG,2019-01-01,No,Two year,No,Mailed check,35.4,460.2
7268-WNTCP,2014-12-01,No,Two year,No,Bank transfer (automatic),20.45,1267.9
0824-VWDPO,2016-05-01,No,One year,No,Bank transfer (automatic),96.75,4614.98
8409-WQJUX,2018-01-01,No,One year,No,Electronic check,54.2,1355.0
2578-JQPHZ,2016-06-01,No,Two year,No,Bank transfer (automatic),100.1,4448.44
3278-FSIXX,2019-12-01,No,Month-to-month,Yes,Mailed check,45.25,99.55
5813-UECBU,2017-04-01,No,Month-to-month,Yes,Credit card (automatic),83.85,2850.9
0328-GRPMV,2019-12-01,No,Month-to-month,Yes,Electronic check,70.1,140.2
9746-UGFAC,2018-04-01,No,One year,No,Bank transfer (automatic),20.85,458.7
2946-KIQSP,2017-03-01,No,Month-to-month,Yes,Mailed check,33.45,1170.75
0625-AFOHS,2017-09-01,No,Two year,No,Mailed check,20.2,585.8
6726-WEXXK,2017-11-01,No,One year,Yes,Electronic check,85.9,2365.69
4636-OLWOE,2015-08-01,2019-05-01,One year,Yes,Electronic check,61.0,2772.45
4342-HENTK,2019-08-01,No,Month-to-month,Yes,Electronic check,70.65,440.86
